Data,Close_filled,Close_filled_std
2008-09-07,809.0,-1.15648745427866
2008-09-14,806.0,-1.161331996130728
2008-09-21,759.0,-1.2372298184797936
2008-09-28,703.0,-1.3276612663850635
2008-10-05,598.0,-1.4972202312074443
2008-10-12,458.0,-1.7232988509706186
2008-10-19,498.0,-1.6587049596097116
2008-10-26,429.0,-1.770129422207276
2008-11-02,487.0,-1.676468279733961
2008-11-09,498.0,-1.6587049596097116
2008-11-16,463.0,-1.7152246145505052
2008-11-23,429.0,-1.770129422207276
2008-11-30,475.0,-1.695846447142233
2008-12-07,457.0,-1.7249136982546411
2008-12-14,483.0,-1.6829276688700516
2008-12-21,490.0,-1.671623737881893
2008-12-28,484.0,-1.6813128215860291
2009-01-04,513.0,-1.6344822503493714
2009-01-11,535.0,-1.5989556101008726
2009-01-18,507.0,-1.6441713340535076
2009-01-25,483.0,-1.6829276688700516
2009-02-01,493.0,-1.666779196029825
2009-02-08,508.0,-1.6425564867694848
2009-02-15,506.0,-1.6457861813375303
2009-02-22,481.0,-1.686157363438097
2009-03-01,469.0,-1.705535530846369
2009-03-08,444.0,-1.745906712946936
2009-03-15,456.0,-1.7265285455386639
2009-03-22,469.0,-1.705535530846369
2009-03-29,486.0,-1.6780831270179837
2009-04-05,524.0,-1.6167189302251221
2009-04-12,560.2116997384484,-1.5582425652526442
2009-04-19,569.0,-1.5440508024441018
2009-04-26,608.0,-1.4810717583672175
2009-05-03,653.8609474157021,-1.4070133319902642
2009-05-10,690.0,-1.3486542810773583
2009-05-17,672.0,-1.3777215321897665
2009-05-24,688.0,-1.3518839756454035
2009-05-31,716.0,-1.3066682516927688
2009-06-07,714.0,-1.309897946260814
2009-06-14,718.0,-1.3034385571247233
2009-06-21,715.0,-1.3082830989767913
2009-06-28,718.0,-1.3034385571247233
2009-07-05,736.0,-1.2743713060123152
2009-07-12,731.0,-1.2824455424324286
2009-07-19,761.0,-1.2340001239117484
2009-07-26,800.0,-1.1710210798348641
2009-08-02,835.0,-1.1145014248940706
2009-08-09,866.0,-1.0644411590893677
2009-08-16,862.0,-1.0709005482254583
2009-08-23,904.0,-1.0030769622965061
2009-08-30,913.0,-0.9885433367403019
2009-09-06,908.0,-0.9966175731604153
2009-09-13,945.0,-0.9368682236515764
2009-09-20,968.0,-0.899726736119055
2009-09-27,964.0,-0.9061861252551456
2009-10-04,965.0,-0.9045712779711229
2009-10-11,1029.0,-0.8012210517936719
2009-10-18,1068.0,-0.7382420077167875
2009-10-25,1041.0,-0.7818428843853997
2009-11-01,993.0,-0.8593555540184881
2009-11-08,1040.0,-0.7834577316694225
2009-11-15,1062.0,-0.7479310914209236
2009-11-22,1085.508541204339,-0.7099683875057615
2009-11-29,1096.0,-0.6930262837641527
2009-12-06,1130.0,-0.6381214761073818
2009-12-13,1153.0,-0.6009799885748602
2009-12-20,1124.0,-0.6478105598115178
2009-12-27,1152.717735687337,-0.6014358023335408
2010-01-03,1178.4361278548915,-0.5599045265923351
2010-01-10,1192.0,-0.538000944497976
2010-01-17,1184.0,-0.5509197227701573
2010-01-24,1151.0,-0.6042096831429056
2010-01-31,1129.0,-0.6397363233914044
2010-02-07,1091.0,-0.701100520184266
2010-02-14,1155.0,-0.5977502940068149
2010-02-21,1178.0,-0.5606088064742935
2010-02-28,1165.0,-0.5816018211665882
2010-03-07,1171.0,-0.5719127374624522
2010-03-14,1173.0,-0.5686830428944067
2010-03-21,1167.0,-0.5783721265985429
2010-03-28,1151.0,-0.6042096831429056
2010-04-04,1150.914554424582,-0.6043476646983009
2010-04-11,1151.0,-0.6042096831429056
2010-04-18,1152.0,-0.602594835858883
2010-04-25,1152.0,-0.602594835858883
2010-05-02,1144.0,-0.6155136141310643
2010-05-09,1064.0,-0.7447013968528783
2010-05-16,1079.0,-0.7204786875925381
2010-05-23,1055.0,-0.7592350224090822
2010-05-30,1092.0,-0.6994856729002433
2010-06-06,1087.0,-0.7075599093203567
2010-06-13,1124.0,-0.6478105598115178
2010-06-20,1149.0,-0.6074393777109509
2010-06-27,1169.0,-0.5751424320304975
2010-07-04,1146.0,-0.612283919563019
2010-07-11,1173.2135200692016,-0.5683382405905721
2010-07-18,1190.0,-0.5412306390660213
2010-07-25,1239.0,-0.4621031221489103
2010-08-01,1271.0,-0.4104280090601848
2010-08-08,1250.0,-0.4443398020246609
2010-08-15,1241.0,-0.45887342758086497
2010-08-22,1284.0,-0.38943499436789
2010-08-29,1274.0,-0.4055834672081167
2010-09-05,1288.0,-0.3829756052317993
2010-09-12,1307.0,-0.35229350683536853
2010-09-19,1333.0,-0.31030747745077897
2010-09-26,1326.0,-0.3216114084389377
2010-10-03,1361.0,-0.2650917534981441
2010-10-10,1395.0,-0.2101869458413732
2010-10-17,1427.0,-0.15851183275264766
2010-10-24,1394.0,-0.21180179312539588
2010-10-31,1426.0,-0.16012668003667033
2010-11-07,1466.0,-0.09553278867576337
2010-11-14,1413.0,-0.18111969472896508
2010-11-21,1431.0,-0.15205244361655695
2010-11-28,1407.0,-0.19080877843310112
2010-12-05,1430.0,-0.15366729090057962
2010-12-12,1393.0,-0.21341664040941855
2010-12-19,1393.0,-0.21341664040941855
2010-12-26,1398.435124057031,-0.2046397450875956
2011-01-02,1444.1039930301858,-0.13089149606190928
2011-01-09,1421.0,-0.1682009164567837
2011-01-16,1433.0,-0.14882274904851162
2011-01-23,1412.0,-0.18273454201298775
2011-01-30,1315.0,-0.3393747285631871
2011-02-06,1284.0,-0.38943499436789
2011-02-13,1298.0,-0.36682713239157255
2011-02-20,1359.0,-0.26832144806618946
2011-02-27,1313.0,-0.34260442313123246
2011-03-06,1343.0,-0.2941590046105522
2011-03-13,1350.0,-0.28285507362239354
2011-03-20,1341.0,-0.2973886991785976
2011-03-27,1376.0,-0.240869044237804
2011-04-03,1429.0,-0.1552821381846023
2011-04-10,1430.0,-0.15366729090057962
2011-04-17,1415.0,-0.17789000016091974
2011-04-24,1428.5913080097894,-0.15594211333499575
2011-05-01,1413.0,-0.18111969472896508
2011-05-08,1414.0,-0.1795048474449424
2011-05-15,1412.0,-0.18273454201298775
2011-05-22,1374.0,-0.24409873880584937
2011-05-29,1394.0,-0.21180179312539588
2011-06-05,1410.0,-0.18596423658103312
2011-06-12,1388.0,-0.22149087682953192
2011-06-19,1356.0,-0.27316598991825747
2011-06-26,1354.0,-0.27639568448630286
2011-07-03,1384.0,-0.22795026596562262
2011-07-10,1353.0,-0.27801053177032553
2011-07-17,1309.0,-0.34906381226732314
2011-07-24,1323.0,-0.3264559502910057
2011-07-31,1285.0,-0.3878201470838673
2011-08-07,1155.0,-0.5977502940068149
2011-08-14,1160.0,-0.5896760575867015
2011-08-21,1155.0,-0.5977502940068149
2011-08-28,1164.0,-0.5832166684506108
2011-09-04,1265.0,-0.4201170927643208
2011-09-11,1245.0,-0.4524140384447743
2011-09-18,1260.0,-0.42819132918443414
2011-09-25,1165.0,-0.5816018211665882
2011-10-02,1161.0,-0.5880612103026789
2011-10-09,1136.0,-0.6284323924032457
2011-10-16,1198.0,-0.52831186079384
2011-10-23,1209.0,-0.5105485406695905
2011-10-30,1257.0,-0.4330358710365022
2011-11-06,1222.0,-0.4895555259772958
2011-11-13,1214.0,-0.5024743042494771
2011-11-20,1182.0,-0.5541494173382028
2011-11-27,1161.0,-0.5880612103026789
2011-12-04,1205.0,-0.5170079298056812
2011-12-11,1216.0,-0.4992446096814318
2011-12-18,1207.0,-0.5137782352376359
2011-12-25,1190.0,-0.5412306390660213
2012-01-01,1209.0649359757751,-0.5104436789854747
2012-01-08,1208.0,-0.5121633879536132
2012-01-15,1212.0,-0.5057039988175225
2012-01-22,1280.0,-0.3958943835039807
2012-01-29,1290.0,-0.37974591066375396
2012-02-05,1351.0,-0.28124022633837087
2012-02-12,1345.0,-0.2909293100425069
2012-02-19,1407.0,-0.19080877843310112
2012-02-26,1404.0,-0.19565332028516916
2012-03-04,1443.0,-0.13267427620828487
2012-03-11,1448.0,-0.1246000397881715
2012-03-18,1448.0,-0.1246000397881715
2012-03-25,1440.0,-0.1375188180603529
2012-04-01,1448.0,-0.1246000397881715
2012-04-08,1448.6278151963156,-0.12358621412353306
2012-04-15,1416.0,-0.17627515287689707
2012-04-22,1442.0,-0.13428912349230754
2012-04-29,1444.0,-0.1310594289242622
2012-05-06,1440.0,-0.1375188180603529
2012-05-13,1428.0,-0.156896985468625
2012-05-20,1283.0,-0.3910498416519127
2012-05-27,1282.0,-0.39266468893593537
2012-06-03,1251.0,-0.4427249547406382
2012-06-10,1261.0,-0.4265764819004115
2012-06-17,1307.0,-0.35229350683536853
2012-06-24,1305.0,-0.35552320140341387
2012-07-01,1294.0,-0.3732865215276633
2012-07-08,1307.0,-0.35229350683536853
2012-07-15,1279.0,-0.3975092307880034
2012-07-22,1277.0,-0.4007389253560487
2012-07-29,1327.0,-0.31999656115491504
2012-08-05,1337.0,-0.3038480883146883
2012-08-12,1373.0,-0.24571358608987204
2012-08-19,1388.0,-0.22149087682953192
2012-08-26,1393.0,-0.21341664040941855
2012-09-02,1425.0,-0.161741527320693
2012-09-09,1433.2994321605884,-0.14833921183723645
2012-09-16,1469.0,-0.09068824682369535
2012-09-23,1474.0,-0.08261401040358199
2012-09-30,1467.0,-0.0939179413917407
2012-10-07,1477.0,-0.07776946855151397
2012-10-14,1491.3876225466922,-0.05453565535844463
2012-10-21,1485.0,-0.06485069027933257
2012-10-28,1449.0,-0.12298519250414883
2012-11-04,1476.9908799205273,-0.07778419608708056
2012-11-11,1469.0,-0.09068824682369535
2012-11-18,1423.0,-0.16497122188873833
2012-11-25,1454.0,-0.11491095608403545
2012-12-02,1449.0,-0.12298519250414883
2012-12-09,1478.0,-0.07615462126749128
2012-12-16,1484.0,-0.06646553756335524
2012-12-23,1530.0,0.007817437501687749
2012-12-30,1544.0,0.030425299478005183
2013-01-06,1552.0,0.043344077750186574
2013-01-13,1528.0,0.004587742933642402
2013-01-20,1540.0,0.023965910341914486
2013-01-27,1536.7434330293584,0.018707052014135885
2013-02-03,1568.0,0.06918163429454935
2013-02-10,1541.0,0.025580757625937162
2013-02-17,1545.0,0.032040146762027856
2013-02-24,1537.0,0.019121368489846465
2013-03-03,1537.0,0.019121368489846465
2013-03-10,1551.0,0.0417292304661639
2013-03-17,1514.0,-0.01802011904267503
2013-03-24,1461.0,-0.10360702509587674
2013-03-31,1486.0967371504237,-0.06307962727068413
2013-04-07,1474.0,-0.08261401040358199
2013-04-14,1478.0,-0.07615462126749128
2013-04-21,1453.0,-0.11652580336805814
2013-04-28,1461.0,-0.10360702509587674
2013-05-05,1482.0,-0.0696952321314006
2013-05-12,1478.0,-0.07615462126749128
2013-05-19,1488.0,-0.06000614842726455
2013-05-26,1521.0,-0.006716188054516315
2013-06-02,1458.0,-0.10845156694794476
2013-06-09,1405.0,-0.19403847300114646
2013-06-16,1360.0,-0.2667066007821668
2013-06-23,1284.0,-0.38943499436789
2013-06-30,1312.0,-0.34421927041525513
2013-07-07,1239.0,-0.4621031221489103
2013-07-14,1252.0,-0.44111010745661555
2013-07-21,1295.0,-0.3716716742436406
2013-07-28,1327.0,-0.31999656115491504
2013-08-04,1311.0,-0.3458341176992778
2013-08-11,1322.0,-0.3280707975750284
2013-08-18,1312.0,-0.34421927041525513
2013-08-25,1309.0,-0.34906381226732314
2013-09-01,1292.0,-0.3765162160957086
2013-09-08,1349.0,-0.2844699209064162
2013-09-15,1359.0,-0.26832144806618946
2013-09-22,1362.0,-0.26347690621412145
2013-09-29,1372.0,-0.2473284333738947
2013-10-06,1353.0,-0.27801053177032553
2013-10-13,1369.0,-0.2521729752259627
2013-10-20,1362.0,-0.26347690621412145
2013-10-27,1345.0,-0.2909293100425069
2013-11-03,1336.0,-0.30546293559871096
2013-11-10,1294.0,-0.3732865215276633
2013-11-17,1328.4538322192068,-0.3176488441443043
2013-11-24,1323.0,-0.3264559502910057
2013-12-01,1332.0,-0.31192232473480164
2013-12-08,1300.0,-0.3635974378235272
2013-12-15,1281.0,-0.39427953621995804
2013-12-22,1292.0,-0.3765162160957086
2013-12-29,1298.0,-0.36682713239157255
2014-01-05,1297.0,-0.3684419796755952
2014-01-12,1257.0,-0.4330358710365022
2014-01-19,1258.0,-0.43142102375247954
2014-01-26,1225.0,-0.48471098412522773
2014-02-02,1198.0,-0.52831186079384
2014-02-09,1188.0,-0.5444603336340667
2014-02-16,1184.0,-0.5509197227701573
2014-02-23,1168.0,-0.5767572793145201
2014-03-02,1186.0,-0.547690028202112
2014-03-09,1170.0,-0.5735275847464748
2014-03-16,1142.0,-0.6187433086991097
2014-03-23,1189.0,-0.542845486350044
2014-03-30,1222.0,-0.4895555259772958
2014-04-06,1243.0,-0.45564373301281963
2014-04-13,1234.0,-0.4701773585690237
2014-04-20,1239.339201199031,-0.4615553640139177
2014-04-27,1211.0,-0.5073188461015452
2014-05-04,1246.0,-0.4507991911607516
2014-05-11,1249.0,-0.44595464930868356
2014-05-18,1240.0,-0.46048827486488764
2014-05-25,1238.0,-0.463717969432933
2014-06-01,1238.0,-0.463717969432933
2014-06-08,1269.0,-0.4136577036282301
2014-06-15,1297.0,-0.3684419796755952
2014-06-22,1296.0,-0.3700568269596179
2014-06-29,1273.0,-0.4071983144921394
2014-07-06,1256.0,-0.4346507183205249
2014-07-13,1247.0,-0.44918434387672895
2014-07-20,1246.0,-0.4507991911607516
2014-07-27,1268.0,-0.4152725509122528
2014-08-03,1228.0,-0.4798664422731597
2014-08-10,1222.0,-0.4895555259772958
2014-08-17,1242.0,-0.4572585802968423
2014-08-24,1259.0,-0.42980617646845687
2014-08-31,1322.0,-0.3280707975750284
2014-09-07,1330.0,-0.31515201930284703
2014-09-14,1253.0,-0.4394952601725929
2014-09-21,1252.0,-0.44111010745661555
2014-09-28,1227.0,-0.4814812895571824
2014-10-05,1183.0,-0.55253457005418
2014-10-12,1192.0,-0.538000944497976
2014-10-19,1178.0,-0.5606088064742935
2014-10-26,1115.0,-0.6623441853677219
2014-11-02,1179.0,-0.5589939591902707
2014-11-09,1138.0,-0.6252026978352003
2014-11-16,1119.0,-0.6558847962316312
2014-11-23,1169.0,-0.5751424320304975
2014-11-30,1173.0,-0.5686830428944067
2014-12-07,1122.0,-0.6510402543795631
2014-12-14,1057.0,-0.7560053278410369
2014-12-21,1059.0,-0.7527756332729916
2014-12-28,1075.0,-0.7269380767286289
2015-01-04,1062.0,-0.7479310914209236
2015-01-11,1026.0,-0.8060655936457398
2015-01-18,1024.0,-0.8092952882137852
2015-01-25,1009.0,-0.8335179974741252
2015-02-01,956.0,-0.919104903527327
2015-02-08,975.0,-0.8884228051308962
2015-02-15,990.0,-0.8642000958705561
2015-02-22,1005.0,-0.839977386610216
2015-03-01,1010.0,-0.8319031501901026
2015-03-08,987.0,-0.8690446377226241
2015-03-15,981.0,-0.8787337214267602
2015-03-22,1023.0,-0.8109101354978079
2015-03-29,1003.0,-0.8432070811782614
2015-04-05,1057.0587515209306,-0.75591045310703
2015-04-12,1056.0,-0.7576201751250596
2015-04-19,1059.0,-0.7527756332729916
2015-04-26,1084.0,-0.7124044511724248
2015-05-03,1059.6876048306062,-0.7516652564798063
2015-05-10,1071.0,-0.7333974658647195
2015-05-17,1075.0,-0.7269380767286289
2015-05-24,1056.0,-0.7576201751250596
2015-05-31,1025.0,-0.8076804409297625
2015-06-07,1041.0,-0.7818428843853997
2015-06-14,1026.0,-0.8060655936457398
2015-06-21,1025.0,-0.8076804409297625
2015-06-28,1021.0,-0.8141398300658532
2015-07-05,1017.0,-0.8205992192019439
2015-07-12,1012.0,-0.8286734556220573
2015-07-19,1014.0,-0.825443761054012
2015-07-26,958.0,-0.9158752089592817
2015-08-02,975.0,-0.8884228051308962
2015-08-09,934.0,-0.9546315437758258
2015-08-16,924.0,-0.9707800166160525
2015-08-23,891.0,-1.0240699769888009
2015-08-30,902.0,-1.0063066568645513
2015-09-06,874.0,-1.0515223808171863
2015-09-13,889.0,-1.027299671556846
2015-09-20,915.0,-0.9853136421722566
2015-09-27,860.0,-1.0741302427935038
2015-10-04,882.0,-1.038603602545005
2015-10-11,944.0,-0.9384830709355991
2015-10-18,919.0,-0.9788542530361659
2015-10-25,937.0,-0.9497870019237578
2015-11-01,909.0,-0.9950027258763927
2015-11-08,947.0,-0.9336385290835311
2015-11-15,943.0,-0.9400979182196217
2015-11-22,956.8387721373788,-0.917750414619367
2015-11-29,919.0,-0.9788542530361659
2015-12-06,889.0,-1.027299671556846
2015-12-13,871.0,-1.0563669226692542
2015-12-20,840.0,-1.1064271884739572
2015-12-27,847.4078843062158,-1.0944645866217104
2016-01-03,824.5641131840872,-1.1313537883751152
2016-01-10,785.0,-1.1952437890952041
2016-01-17,749.0,-1.2533782913200204
2016-01-24,729.0,-1.285675237000474
2016-01-31,772.0,-1.2162368037874989
2016-02-07,792.0,-1.1839398581070455
2016-02-14,763.0,-1.230770429343703
2016-02-21,792.0,-1.1839398581070455
2016-02-28,794.0,-1.180710163539
2016-03-06,882.0,-1.038603602545005
2016-03-13,905.0,-1.0014621150124834
2016-03-20,911.0,-0.9917730313083474
2016-03-27,903.2442024869544,-1.0042974598577188
2016-04-03,917.0,-0.9820839476042112
2016-04-10,910.0,-0.99338787859237
2016-04-17,947.0,-0.9336385290835311
2016-04-24,936.0,-0.9514018492077805
2016-05-01,950.0,-0.928793987231463
2016-05-08,931.0,-0.9594760856278939
2016-05-15,955.0,-0.9207197508113497
2016-05-22,919.0,-0.9788542530361659
2016-05-29,910.0,-0.99338787859237
2016-06-05,949.0,-0.9304088345154857
2016-06-12,947.0,-0.9336385290835311
2016-06-19,939.0,-0.9465573073557124
2016-06-26,966.0,-0.9029564306871003
2016-07-03,993.0,-0.8593555540184881
2016-07-10,1022.0,-0.8125249827818305
2016-07-17,1081.0,-0.7172489930244927
2016-07-24,1129.0,-0.6397363233914044
2016-07-31,1138.0,-0.6252026978352003
2016-08-07,1161.0,-0.5880612103026789
2016-08-14,1153.0,-0.6009799885748602
2016-08-21,1169.0,-0.5751424320304975
2016-08-28,1135.0,-0.6300472396872684
2016-09-04,1168.0,-0.5767572793145201
2016-09-11,1152.0,-0.602594835858883
2016-09-18,1136.0,-0.6284323924032457
2016-09-25,1155.0,-0.5977502940068149
2016-10-02,1141.0,-0.6203581559831324
2016-10-09,1185.0,-0.5493048754861347
2016-10-16,1189.0,-0.542845486350044
2016-10-23,1217.0,-0.49762976239740914
2016-10-30,1216.0,-0.4992446096814318
2016-11-06,1158.0,-0.592905752154747
2016-11-13,1091.0,-0.701100520184266
2016-11-20,1095.0,-0.6946411310481754
2016-11-27,1106.0,-0.676877810923926
2016-12-04,1075.0,-0.7269380767286289
2016-12-11,1094.0,-0.696255978332198
2016-12-18,1072.0,-0.7317826185806968
2016-12-25,1076.0,-0.7253232294446061
2017-01-01,1109.9772441027048,-0.6704551690867778
2017-01-08,1149.0,-0.6074393777109509
2017-01-15,1194.0,-0.5347712499299306
2017-01-22,1208.0,-0.5121633879536132
2017-01-29,1243.0,-0.45564373301281963
2017-02-05,1257.0,-0.4330358710365022
2017-02-12,1284.0,-0.38943499436789
2017-02-19,1320.0,-0.3313004921430737
2017-02-26,1310.0,-0.34744896498330047
2017-03-05,1317.0,-0.3361450339951418
2017-03-12,1288.0,-0.3829756052317993
2017-03-19,1290.0,-0.37974591066375396
2017-03-26,1265.0,-0.4201170927643208
2017-04-02,1291.0,-0.3781310633797313
2017-04-09,1284.0,-0.38943499436789
2017-04-16,1282.1035163141769,-0.39249752589713477
2017-04-23,1295.2473752919102,-0.37127220092536506
2017-04-30,1335.0,-0.30707778288273363
2017-05-07,1361.0,-0.2650917534981441
2017-05-14,1406.0,-0.1924236257171238
2017-05-21,1311.0,-0.3458341176992778
2017-05-28,1340.0,-0.2990035464626203
2017-06-04,1317.0,-0.3361450339951418
2017-06-11,1321.0,-0.32968564485905105
2017-06-18,1334.0,-0.3086926301667563
2017-06-25,1312.0,-0.34421927041525513
2017-07-02,1326.0,-0.3216114084389377
2017-07-09,1340.0,-0.2990035464626203
2017-07-16,1400.0,-0.20211270942125983
2017-07-23,1411.0,-0.18434938929701042
2017-07-30,1426.0,-0.16012668003667033
2017-08-06,1444.0,-0.1310594289242622
2017-08-13,1457.0,-0.11006641423196743
2017-08-20,1484.0,-0.06646553756335524
2017-08-27,1531.0,0.009432284785710423
2017-09-03,1565.43,0.06503147677461119
2017-09-10,1611.01,0.13863621598036455
2017-09-17,1661.16,0.21962080727410177
2017-09-24,1646.71,0.19628626401997407
2017-10-01,1614.25,0.143868321180598
2017-10-08,1651.36,0.2037953038906793
2017-10-15,1656.59,0.21224095518611788
2017-10-22,1654.62,0.20905970603659318
2017-10-29,1625.62,0.16222913479993564
2017-11-05,1579.44,0.08765548722376883
2017-11-12,1521.29,-0.006247882342149798
2017-11-19,1577.97,0.08528166171625545
2017-11-26,1612.79,0.14151064414592485
2017-12-03,1555.27,0.04862462836894069
2017-12-10,1572.75,0.07685215889365705
2017-12-17,1583.33,0.09393724315861682
2017-12-24,1623.99,0.15959693372697886
2017-12-31,1666.3276901802317,0.22796583772631943
2018-01-07,1692.48,0.2701978242096918
2018-01-14,1668.48,0.23144148939314765
2018-01-21,1695.56,0.27517155384448155
2018-01-28,1750.93,0.36458564796081716
2018-02-04,1727.56,0.3268466669332071
2018-02-11,1657.94,0.21442099901954872
2018-02-18,1700.3,0.282825929970749
2018-02-25,1747.67,0.35932124581490327
2018-03-04,1728.05,0.32763794210237823
2018-03-11,1741.91,0.3500197254589327
